Date,Temperature
2021-03-23,33.59001567704023
2021-03-24,35.85458362863492
2021-03-25,31.88291952415153
2021-03-26,31.32079046955708
2021-03-27,31.950229167982542
2021-03-28,34.79815620458157
2021-03-29,33.636102004184615
2021-03-30,31.92796296171044
2021-03-31,34.02053495614418
2021-04-01,33.19230311453521
2021-04-02,34.9372158989553
2021-04-03,31.595227081483195
2021-04-04,32.341045952303325
2021-04-05,32.206821418415956
2021-04-06,30.0563073906589
2021-04-07,33.565511768162516
2021-04-08,33.48295303316536
2021-04-09,32.95628170742424
2021-04-10,32.45973824519734
2021-04-11,30.078679237757896
2021-04-12,32.04629455417992
2021-04-13,32.17798338278632
2021-04-14,31.23235499472068
2021-04-15,32.48551298172693
2021-04-16,33.58504728666157
2021-04-17,36.51587406661358
2021-04-18,33.05692001417687
2021-04-19,33.1848433173439
2021-04-20,32.48055614151124
2021-04-21,28.74935020949929
2021-04-22,32.489061396224926
2021-04-23,32.6155111902455
2021-04-24,37.37227567327441
2021-04-25,32.009603847982504
2021-04-26,32.94376369314237
2021-04-27,32.21541350134324
2021-04-28,29.88949034335841
2021-04-29,34.45235995490931
2021-04-30,33.60832464640949
2021-05-01,33.622161525874375
2021-05-02,30.154875640085095
2021-05-03,34.71072564627149
2021-05-04,29.030875232414054
2021-05-05,32.93570664642505
2021-05-06,36.06831508696906
2021-05-07,29.6297609395299
2021-05-08,30.399708952361784
2021-05-09,31.65114230074284
2021-05-10,30.36251160202853
2021-05-11,28.183871978497454
2021-05-12,31.33619828054838
2021-05-13,28.986501474872135
2021-05-14,31.968519481526428
2021-05-15,29.09092761832116
2021-05-16,33.93632924272698
2021-05-17,29.17490872473522
2021-05-18,30.000545848446073
2021-05-19,32.173284249835156
2021-05-20,27.98445864294822
2021-05-21,30.799430782916527
2021-05-22,32.85553636623754
2021-05-23,26.921471236770056
2021-05-24,30.399370233831284
2021-05-25,30.44204238820347
2021-05-26,31.376638249354
2021-05-27,27.228380596583623
2021-05-28,26.949264917066042
2021-05-29,30.520597230515207
2021-05-30,29.955892854791582
2021-05-31,29.74682608598722
2021-06-01,29.821395547120773
2021-06-02,27.649885064409226
2021-06-03,29.354689051191524
2021-06-04,29.355421007988273
2021-06-05,27.218550712014935
2021-06-06,32.25569929709347
2021-06-07,29.347668561580008
2021-06-08,25.892240676119673
2021-06-09,29.461829430519394
2021-06-10,26.072300381177076
2021-06-11,29.467879053323045
2021-06-12,30.082089659380674
2021-06-13,25.993903221092822
2021-06-14,29.43160858597526
2021-06-15,28.199264408060923
2021-06-16,28.885965721582707
2021-06-17,30.90290990713195
2021-06-18,26.485401211841744
2021-06-19,25.33497303312992
2021-06-20,24.92913846426732
2021-06-21,24.941762548417735
2021-06-22,26.283929266976294
2021-06-23,26.984760053141425
2021-06-24,26.71977517401904
2021-06-25,27.684351917692698
2021-06-26,25.919275840729377
2021-06-27,28.663362152852226
2021-06-28,25.089778167391792
2021-06-29,30.922044552105582
2021-06-30,26.595512559566256
2021-07-01,23.4922324089845
2021-07-02,22.927070978987285
2021-07-03,25.896088855376867
2021-07-04,24.346526907531242
2021-07-05,26.08382312414794
2021-07-06,25.464769030220747
2021-07-07,24.23525034081855
2021-07-08,22.550118565325597
2021-07-09,21.077033493654717
2021-07-10,23.076984676245313
2021-07-11,25.546404013287948
2021-07-12,24.125731384752278
2021-07-13,21.070389756771526
2021-07-14,23.772978733353757
2021-07-15,24.062467435939308
2021-07-16,21.38983976575284
2021-07-17,23.331272768043572
2021-07-18,23.00709349506794
2021-07-19,20.472214002745027
2021-07-20,23.341872166508644
2021-07-21,23.616712725249855
2021-07-22,24.530834628554313
2021-07-23,24.34270560270394
2021-07-24,19.35095141824768
2021-07-25,20.102686198538038
2021-07-26,22.88134832116559
2021-07-27,22.752724231299446
2021-07-28,22.630092652855662
2021-07-29,29.18131270650548
2021-07-30,22.49452747331866
2021-07-31,23.501855218970285
2021-08-01,23.017821870116883
2021-08-02,22.292847995045392
2021-08-03,20.24096238259249
2021-08-04,22.272098055691067
2021-08-05,19.09242606259965
2021-08-06,20.049648687238573
2021-08-07,19.439094761107196
2021-08-08,20.461466260432857
2021-08-09,24.816324627547637
2021-08-10,16.34319281510988
2021-08-11,21.34241786398235
2021-08-12,16.63813055172819
2021-08-13,18.814885410748452
2021-08-14,21.833390280226467
2021-08-15,19.682372762374797
2021-08-16,17.298260629045572
2021-08-17,17.924723700622643
2021-08-18,20.61778018846166
2021-08-19,17.702806303873825
2021-08-20,19.503141092375184
2021-08-21,19.06980905955156
2021-08-22,17.585690402464024
2021-08-23,23.088815847714326
2021-08-24,19.982639204006308
2021-08-25,14.580251916423865
2021-08-26,18.921069058971298
2021-08-27,17.1441226588959
2021-08-28,20.09403307980117
2021-08-29,16.727554687785506
2021-08-30,18.008534658241693
2021-08-31,19.175397199962298
2021-09-01,19.826373363940952
2021-09-02,15.625756636213874
2021-09-03,17.29089989652982
2021-09-04,16.945650796642145
2021-09-05,16.526627208973306
2021-09-06,21.304062061964718
2021-09-07,18.52512638116818
2021-09-08,15.137563082854763
2021-09-09,19.441398116564805
2021-09-10,21.798520945721428
2021-09-11,19.569879750738842
2021-09-12,14.419170920968611
2021-09-13,16.444639214170124
2021-09-14,19.90437432532968
2021-09-15,15.914918532864066
2021-09-16,18.179874467779268
2021-09-17,18.80576584266616
2021-09-18,15.369193483811346
2021-09-19,17.072864882817456
2021-09-20,10.680555786697937
2021-09-21,15.087812301491564
2021-09-22,16.60727849750304
2021-09-23,14.595012914211578
2021-09-24,20.335910095915633
2021-09-25,14.19366244993942
2021-09-26,16.159068537800454
2021-09-27,17.288209940538824
2021-09-28,19.899209291209093
2021-09-29,14.137237972960854
2021-09-30,19.32995725881106
2021-10-01,17.021132852801273
2021-10-02,15.037056780014577
2021-10-03,17.926058932687415
2021-10-04,17.40411930122947
2021-10-05,15.812082876437895
2021-10-06,17.161004385114794
2021-10-07,16.262020837099048
2021-10-08,17.27329143535088
2021-10-09,18.386483673698635
2021-10-10,20.252573671591882
2021-10-11,14.62557346319441
2021-10-12,21.390276215295795
2021-10-13,13.245372638782122
2021-10-14,16.873643077883578
2021-10-15,18.38383077158979
2021-10-16,17.80147236065801
2021-10-17,16.02868145911997
2021-10-18,16.89471722830704
2021-10-19,16.36411951794709
2021-10-20,16.212818355750347
2021-10-21,19.134433094624907
2021-10-22,18.19518250839493
2021-10-23,16.143482978895292
2021-10-24,19.37886628223293
2021-10-25,18.246828740020142
2021-10-26,19.312700332195252
2021-10-27,19.003147181426137
2021-10-28,16.144963020937908
2021-10-29,16.743787147929673
2021-10-30,19.422047130699614
2021-10-31,19.213606889712985
2021-11-01,18.01854597423493
2021-11-02,18.364543100411137
2021-11-03,20.756793059356628
2021-11-04,17.091909977252516
2021-11-05,19.444829751413614
2021-11-06,18.023802268712895
2021-11-07,18.07232512148667
2021-11-08,20.786664998576967
2021-11-09,20.32326744392184
2021-11-10,20.384652463435067
2021-11-11,21.455638999237152
2021-11-12,18.97556121543702
2021-11-13,20.388129241017484
2021-11-14,18.4961303031012
2021-11-15,19.859180398609585
2021-11-16,19.04646091301043
2021-11-17,19.59832531357226
2021-11-18,20.69389191308449
2021-11-19,17.96800968286949
2021-11-20,23.89169760543269
2021-11-21,17.79892874872074
2021-11-22,17.488164367303117
2021-11-23,22.33984775947319
2021-11-24,21.715510427004862
2021-11-25,21.4904261384182
2021-11-26,21.61028883089815
2021-11-27,20.441892403977224
2021-11-28,18.786008751687376
2021-11-29,20.847567744081058
2021-11-30,19.458351718051375
2021-12-01,22.880871916018666
2021-12-02,20.755680835715903
2021-12-03,19.519134885488672
2021-12-04,20.6488261494712
2021-12-05,22.240028174627962
2021-12-06,20.4103461539886
2021-12-07,20.0180103879686
2021-12-08,22.275470509336035
2021-12-09,22.404625892268587
2021-12-10,21.028317306132358
2021-12-11,21.228514411352375
2021-12-12,22.763916677962367
2021-12-13,19.533674023466432
2021-12-14,19.745702653996574
2021-12-15,21.25525209445025
2021-12-16,22.397440436303462
2021-12-17,23.578988770266506
2021-12-18,26.041330305851503
2021-12-19,24.939947142370706
2021-12-20,23.039286941124193
2021-12-21,23.45615390544867
2021-12-22,21.62459611727256
2021-12-23,23.728503162700974
2021-12-24,23.324452545253603
2021-12-25,24.683772761481357
2021-12-26,22.52072453331587
2021-12-27,25.350974638582773
2021-12-28,27.515058411586587
2021-12-29,24.369522365300252
2021-12-30,25.528050551215916
2021-12-31,26.24258113417554
2022-01-01,24.197559056228332
2022-01-02,25.585891812867505
2022-01-03,25.30055769454556
2022-01-04,25.608309534883684
2022-01-05,24.004399846707628
2022-01-06,25.736738738417454
2022-01-07,26.82081016207038
2022-01-08,28.8639515747849
2022-01-09,28.016771829076532
2022-01-10,30.540835480337364
2022-01-11,24.83565002767572
2022-01-12,28.25045495218731
2022-01-13,27.007520010425655
2022-01-14,31.154977970468668
2022-01-15,25.292785557337293
2022-01-16,25.363382676567944
2022-01-17,25.976879969384793
2022-01-18,23.060068014425255
2022-01-19,26.387859753888783
2022-01-20,26.051891970431516
2022-01-21,28.000970769705326
2022-01-22,28.512920928965293
2022-01-23,31.71013802155716
2022-01-24,29.986154926320957
2022-01-25,27.058096602322983
2022-01-26,26.54071947820182
2022-01-27,29.446043083416463
2022-01-28,25.945368319881997
2022-01-29,32.371319698931515
2022-01-30,31.188750962368875
2022-01-31,28.011853097070407
2022-02-01,25.64309849263508
2022-02-02,31.895069607255223
2022-02-03,29.07496168180116
2022-02-04,31.895115129287873
2022-02-05,26.344758732740203
2022-02-06,28.447652141722855
2022-02-07,29.768300895122476
2022-02-08,29.961776148450486
2022-02-09,29.076243044568454
2022-02-10,31.32915827181641
2022-02-11,28.053795629514664
2022-02-12,30.00831797589564
2022-02-13,30.636140214087362
2022-02-14,31.525299805906837
2022-02-15,32.01889637259096
2022-02-16,28.44396879457846
2022-02-17,27.720923964896052
2022-02-18,33.4386898275089
2022-02-19,31.64040472553162
2022-02-20,29.56947339471539
2022-02-21,34.257622566116545
2022-02-22,31.47371607715192
2022-02-23,33.686159622181876
2022-02-24,31.545925668217627
2022-02-25,35.613808321822866
2022-02-26,35.08249411130572
2022-02-27,31.15143671396832
2022-02-28,33.668089146984535
2022-03-01,33.08928863139052
2022-03-02,34.60737478127112
2022-03-03,30.009803916676564
2022-03-04,33.37923656115082
2022-03-05,34.18938905324609
2022-03-06,28.61837179883016
2022-03-07,29.830529931886392
2022-03-08,28.177646146900887
2022-03-09,31.77421023659355
2022-03-10,33.802854813325
2022-03-11,35.425047572825626
2022-03-12,32.618887391422945
2022-03-13,35.77607955467775
2022-03-14,29.804568182987353
2022-03-15,29.20168725165092
2022-03-16,32.53878321494201
2022-03-17,33.45716916885702
2022-03-18,32.66053000505065
2022-03-19,28.6256271747323
2022-03-20,32.61456356235379
2022-03-21,30.213847731035546
2022-03-22,34.18979685983295
2022-03-23,33.608987026210436
2022-03-24,31.01903596649718
2022-03-25,31.891726126025436
2022-03-26,30.819350631565552
2022-03-27,32.82838506060527
2022-03-28,34.877636610179906
2022-03-29,31.00714769219416
2022-03-30,33.99557640028021
2022-03-31,31.93348485317259
2022-04-01,31.41240235131444
2022-04-02,32.78586519798041
2022-04-03,30.92884862439915
2022-04-04,31.889071634804495
2022-04-05,30.59528193950257
2022-04-06,36.912787552755915
2022-04-07,33.043798317976815
2022-04-08,31.56139147282041
2022-04-09,33.374014615607756
2022-04-10,32.704256412565975
2022-04-11,32.467481522792276
2022-04-12,34.115918599797496
2022-04-13,34.378427835934474
2022-04-14,31.775907237942864
2022-04-15,31.65644792376959
2022-04-16,32.22684217872921
2022-04-17,28.139659934721344
2022-04-18,29.677382264116087
2022-04-19,35.403491070787425
2022-04-20,35.91938340004614
2022-04-21,32.088820560984615
2022-04-22,33.6952030732349
2022-04-23,33.11755107945052
2022-04-24,38.603553065214314
2022-04-25,34.6334756004139
2022-04-26,32.08483382551362
2022-04-27,30.373756159552876
2022-04-28,29.013953778082332
2022-04-29,32.57364159761372
2022-04-30,30.591757090467336
2022-05-01,29.195590212592936
2022-05-02,30.68050478118952
2022-05-03,29.7420410171705
2022-05-04,35.208860628143746
2022-05-05,33.52527197272341
2022-05-06,31.67145855271586
2022-05-07,34.57072186757133
2022-05-08,31.687041026862566
2022-05-09,29.72927116791103
2022-05-10,34.41571106480024
2022-05-11,32.363018927999036
2022-05-12,29.124580022283418
2022-05-13,30.730431546157124
2022-05-14,29.270098113486554
2022-05-15,28.164176624860097
2022-05-16,32.68881552775519
2022-05-17,34.56024859034796
2022-05-18,27.847533733219134
2022-05-19,31.67218828847696
2022-05-20,29.144902137572476
2022-05-21,29.37026014617888
2022-05-22,29.05646300919494
2022-05-23,28.408456166532876
2022-05-24,30.127145772656334
2022-05-25,28.260376566884553
2022-05-26,30.353906157359056
2022-05-27,29.601805799441514
2022-05-28,29.112282049501783
2022-05-29,27.661586775198213
2022-05-30,28.208380847188543
2022-05-31,30.756622836946985
2022-06-01,30.130333503375592
2022-06-02,27.0548240179691
2022-06-03,29.088846267727977
2022-06-04,30.27205030813448
2022-06-05,25.30844298582494
2022-06-06,29.610870659563833
2022-06-07,27.074755201864743
2022-06-08,29.41604500771129
2022-06-09,26.622203900166703
2022-06-10,24.411899520302686
2022-06-11,24.63862497007181
2022-06-12,27.86106839468863
2022-06-13,28.154712861239208
2022-06-14,25.696223077277804
2022-06-15,28.65088747174267
2022-06-16,23.918805277055814
2022-06-17,26.97716434452943
2022-06-18,24.554145044322585
2022-06-19,25.53877314624058
2022-06-20,26.802964666151187
2022-06-21,24.852556387780716
2022-06-22,25.669021597344848
2022-06-23,28.31504172193702
2022-06-24,25.012609836312695
2022-06-25,27.701369643750926
2022-06-26,23.63385834765832
2022-06-27,26.815902354368166
2022-06-28,28.502229075183504
2022-06-29,20.538417218671768
2022-06-30,23.7503873530953
2022-07-01,26.36069177617814
2022-07-02,24.662765203023522
2022-07-03,25.673435771633113
2022-07-04,23.585482104751303
2022-07-05,24.829001710909555
2022-07-06,24.2069393102895
2022-07-07,26.716472289451918
2022-07-08,24.752547688064844
2022-07-09,24.78193326717685
2022-07-10,23.14626064813441
2022-07-11,22.858393976496014
2022-07-12,22.832427520852622
2022-07-13,24.350771598952104
2022-07-14,22.58464792001086
2022-07-15,23.87138239027446
2022-07-16,27.308356235445984
2022-07-17,24.766071963015907
2022-07-18,22.23862899384026
2022-07-19,25.16058244273416
2022-07-20,21.810146699768982
2022-07-21,18.41889460215768
2022-07-22,20.34855952036895
2022-07-23,18.49351765658243
2022-07-24,21.40326318607925
2022-07-25,22.015173036747385
2022-07-26,25.204152411298836
2022-07-27,22.379007077003347
2022-07-28,21.161796222625853
2022-07-29,23.13466088756302
2022-07-30,16.930475833916567
2022-07-31,21.70195305482622
2022-08-01,22.651548730904416
2022-08-02,18.032893000874118
2022-08-03,23.159008958287032
2022-08-04,21.431152429693363
2022-08-05,19.807500663873192
2022-08-06,21.788849632931164
2022-08-07,24.951207572374194
2022-08-08,20.661450491777206
2022-08-09,20.683448666801297
2022-08-10,19.1590014012129
2022-08-11,18.27020874430374
2022-08-12,21.524233927195976
2022-08-13,18.046581490509592
2022-08-14,19.798621560730517
2022-08-15,18.598497830653642
2022-08-16,20.41170983639696
2022-08-17,20.02265532971647
2022-08-18,21.333664579108106
2022-08-19,18.143506769598613
2022-08-20,18.53047404262449
2022-08-21,17.02113794817932
2022-08-22,18.00030457752344
2022-08-23,19.555528655153378
2022-08-24,20.22877839266099
2022-08-25,16.78620644138383
2022-08-26,20.28737226964377
2022-08-27,21.178971306042573
2022-08-28,19.21603621665613
2022-08-29,22.066187789767042
2022-08-30,16.690429142968355
2022-08-31,15.676113235378551
2022-09-01,14.537422477792155
2022-09-02,21.018438073303788
2022-09-03,19.26863368091983
2022-09-04,17.784372077143146
2022-09-05,18.39322292676037
2022-09-06,15.522175486805772
2022-09-07,22.606666918479924
2022-09-08,17.91777335547531
2022-09-09,17.824463811665037
2022-09-10,19.00574179949355
2022-09-11,18.46696769310998
2022-09-12,17.905678901434896
2022-09-13,15.832158449012004
2022-09-14,18.31348874122843
2022-09-15,21.094306457051697
2022-09-16,19.983075703796764
2022-09-17,20.44287098908628
2022-09-18,16.200623074105142
2022-09-19,15.212705954423896
2022-09-20,16.911516626636786
2022-09-21,17.24803740873753
2022-09-22,19.300797837231254
2022-09-23,13.705650018711639
2022-09-24,20.13018812697359
2022-09-25,16.73792940870271
2022-09-26,16.185395371299578
2022-09-27,15.002520035446304
2022-09-28,13.706949369345324
2022-09-29,18.65530344324356
2022-09-30,17.150265688877948
2022-10-01,14.420744931279991
2022-10-02,14.409916537983248
2022-10-03,16.330282585580616
2022-10-04,20.34404296066132
2022-10-05,16.493333928028274
2022-10-06,14.015114308898543
2022-10-07,16.54116190265068
2022-10-08,16.500809605353044
2022-10-09,11.668449038773396
2022-10-10,16.97195030626555
2022-10-11,16.639335400430753
2022-10-12,18.5166221956101
2022-10-13,20.847460427717817
2022-10-14,19.43034332705026
2022-10-15,16.669418977510976
2022-10-16,15.026436807704602
2022-10-17,22.42080010526088
2022-10-18,17.429398597050568
2022-10-19,17.377979971090642
2022-10-20,17.343297695418766
2022-10-21,17.831398422118568
2022-10-22,17.192430712616947
2022-10-23,16.38197815565612
2022-10-24,16.485948648885643
2022-10-25,17.56672315783492
2022-10-26,16.600126552249794
2022-10-27,16.31819793222459
2022-10-28,18.015813498165848
2022-10-29,17.354194793481902
2022-10-30,20.935445897618457
2022-10-31,12.690926742060034
2022-11-01,20.24336286600815
2022-11-02,20.622058718788832
2022-11-03,14.054682802963473
2022-11-04,17.589677566763477
2022-11-05,17.60775325708195
2022-11-06,15.61316418414504
2022-11-07,16.952054152759366
2022-11-08,16.367959603670933
2022-11-09,22.176975632793024
2022-11-10,20.62898997772871
2022-11-11,21.387791574916818
2022-11-12,20.376897660257967
2022-11-13,16.766119755993095
2022-11-14,18.06762328372856
2022-11-15,20.189596816088535
2022-11-16,16.862491403961908
2022-11-17,20.83033024393159
2022-11-18,19.022927065894393
2022-11-19,18.85480943423724
2022-11-20,21.12884299046875
2022-11-21,20.69949013469222
2022-11-22,19.194609261240416
2022-11-23,22.34228561920155
2022-11-24,17.970058383879188
2022-11-25,21.47405771820241
2022-11-26,21.539800328306356
2022-11-27,19.84729307104307
2022-11-28,21.232783539143266
2022-11-29,18.193731474923005
2022-11-30,22.660729179489405
2022-12-01,20.560828176297175
2022-12-02,20.004349557682087
2022-12-03,23.268147730747476
2022-12-04,19.88291045169168
2022-12-05,18.597242673349594
2022-12-06,18.424536912548724
2022-12-07,22.874471081792745
2022-12-08,19.22723738135965
2022-12-09,25.424281114019866
2022-12-10,17.878344841107175
2022-12-11,25.563503759169105
2022-12-12,22.721851737652326
2022-12-13,22.23641648272029
2022-12-14,21.47079202913179
2022-12-15,23.49041276565927
2022-12-16,22.749065334877454
2022-12-17,25.163777403103552
2022-12-18,23.319073169276475
2022-12-19,23.525231418890424
2022-12-20,22.631939576623328
2022-12-21,23.380295073811915
2022-12-22,24.245258384332292
2022-12-23,20.345192649372493
2022-12-24,21.205398978882442
2022-12-25,25.524863828850606
2022-12-26,24.5169172966764
2022-12-27,23.94431493739506
2022-12-28,24.486448451712228
2022-12-29,25.282206072937306
2022-12-30,23.6451077463993
2022-12-31,23.305683699948684
2023-01-01,25.391690510195374
2023-01-02,23.180961294016605
2023-01-03,26.091878404410895
2023-01-04,22.007790129310333
2023-01-05,27.608730689069855
2023-01-06,26.632913354725662
2023-01-07,26.336873048207213
2023-01-08,27.927046327085858
2023-01-09,29.429179065831274
2023-01-10,28.263210695350512
2023-01-11,22.688596690788525
2023-01-12,23.946659745274555
2023-01-13,25.391198843557596
2023-01-14,26.827554204454987
2023-01-15,27.94470016898584
2023-01-16,25.591338734622568
2023-01-17,27.549198789227
2023-01-18,25.797093598338222
2023-01-19,26.21633419126642
2023-01-20,24.756835099842473
2023-01-21,25.853716704531095
2023-01-22,25.126039766178295
2023-01-23,26.00604983717072
2023-01-24,30.192590843164535
2023-01-25,26.31310613598389
2023-01-26,33.60231295057331
2023-01-27,29.448840542165225
2023-01-28,28.955506981313025
2023-01-29,26.99168660686037
2023-01-30,30.23049047974429
2023-01-31,27.798928748804265
2023-02-01,29.31338718010755
2023-02-02,34.30749393546198
2023-02-03,29.111921572857092
2023-02-04,31.718029157912305
2023-02-05,28.127261200077157
2023-02-06,29.57642520663647
2023-02-07,33.299414766957135
2023-02-08,28.613880845345466
2023-02-09,33.60127110352079
2023-02-10,31.498962278032376
2023-02-11,29.064102936491317
2023-02-12,31.55789242404927
2023-02-13,32.340657849917015
2023-02-14,31.740042062223736
2023-02-15,27.455217176632264
2023-02-16,29.23897862660446
2023-02-17,30.294115035264287
2023-02-18,30.734469325511792
2023-02-19,32.2171208966738
2023-02-20,31.421848469695007
2023-02-21,28.484629897651306
2023-02-22,32.00276251057813
2023-02-23,32.54873674462186
2023-02-24,32.53046960125949
2023-02-25,33.653873923168135
2023-02-26,33.23965673551712
2023-02-27,32.56772516938333
2023-02-28,31.584615822158522
2023-03-01,28.47661486518824
2023-03-02,32.72934810447159
2023-03-03,32.35502621216299
2023-03-04,32.55029131554469
2023-03-05,29.519042927906284
2023-03-06,29.973737690859863
2023-03-07,34.30335266388375
2023-03-08,32.17700019470778
2023-03-09,33.67602530022791
2023-03-10,32.424407053993995
2023-03-11,32.479845747625056
2023-03-12,34.347265442535395
2023-03-13,31.486759007100417
2023-03-14,32.7570126532991
2023-03-15,31.683901552951145
2023-03-16,31.78088615787062
2023-03-17,32.070694024041124
2023-03-18,33.170187044506264
2023-03-19,31.8030141314851
2023-03-20,35.304315892526404
2023-03-21,31.033572127606245
2023-03-22,32.47670847385015
2023-03-23,31.996328417468387
2023-03-24,35.792751307859355
2023-03-25,33.312569513721975
2023-03-26,35.001466754280735
2023-03-27,29.98262250907767
2023-03-28,33.501452500915946
2023-03-29,34.75786137611212
2023-03-30,33.152051347795364
2023-03-31,35.124960840048175
2023-04-01,31.963571115638384
2023-04-02,35.81862079826068
2023-04-03,37.5971295164764
2023-04-04,32.27069312461954
2023-04-05,32.10003268187872
2023-04-06,35.89010624115854
2023-04-07,36.132415505494784
2023-04-08,31.915122434499047
2023-04-09,32.1056811599476
2023-04-10,32.36534329422662
2023-04-11,30.22051969979017
2023-04-12,31.050281306742246
2023-04-13,30.855130882335725
2023-04-14,31.30131440295566
2023-04-15,32.738714630285386
2023-04-16,33.245375038105536
2023-04-17,35.84450324982067
2023-04-18,30.71105630703561
2023-04-19,34.638387332851536
2023-04-20,32.20147028459255
2023-04-21,32.4879652207925
2023-04-22,33.891728131456574
2023-04-23,30.24960672723886
2023-04-24,33.210610940671934
2023-04-25,32.727230193970854
2023-04-26,33.325571536491445
2023-04-27,32.86317432856937
2023-04-28,37.13744669841926
2023-04-29,30.891234357376636
2023-04-30,31.042464671032313
2023-05-01,30.793816578938756
2023-05-02,30.862696311354064
2023-05-03,30.630362769786256
2023-05-04,34.21261042021372
2023-05-05,34.60300095480421
2023-05-06,30.545911247850142
2023-05-07,29.94612244358282
2023-05-08,32.47513552434014
2023-05-09,30.347393482005614
2023-05-10,32.63532654577195
2023-05-11,31.691044882332317
2023-05-12,28.167584100941866
2023-05-13,34.20611930498447
2023-05-14,34.61308996644711
2023-05-15,29.704198705819998
2023-05-16,30.061057312819933
2023-05-17,31.313146090857508
2023-05-18,31.31358246083148
2023-05-19,31.863338360441492
2023-05-20,34.466596353348834
2023-05-21,29.990616458720176
2023-05-22,28.644656368595783
2023-05-23,27.377799249863468
2023-05-24,28.56824243688283
2023-05-25,29.856022853959036
2023-05-26,33.40210823283497
2023-05-27,28.667059420267435
2023-05-28,30.037754046512394
2023-05-29,29.44386830713592
2023-05-30,31.73871005522139
2023-05-31,34.2997052370427
2023-06-01,28.066761582286176
2023-06-02,28.031055622529763
2023-06-03,30.978503411007683
2023-06-04,30.13305904064353
2023-06-05,32.340668199539735
2023-06-06,29.692006645455894
2023-06-07,27.681418538182307
2023-06-08,29.456157331909587
2023-06-09,30.366129374417554
2023-06-10,29.662628084026455
2023-06-11,28.908257908052732
2023-06-12,29.89824788054418
2023-06-13,29.973859038687593
2023-06-14,30.269174309561677
2023-06-15,28.671122329367208
2023-06-16,26.907609240960028
2023-06-17,27.40275131469071
2023-06-18,29.389195376864198
2023-06-19,25.20857401987043
2023-06-20,27.44551394126418
2023-06-21,25.7867054936939
2023-06-22,26.495622331674134
2023-06-23,28.859359828722738
2023-06-24,26.548591711398817
2023-06-25,26.122858515932958
2023-06-26,23.17355977501372
2023-06-27,27.248801130592046
2023-06-28,26.910060196149868
2023-06-29,29.808215665537254
2023-06-30,24.72862139413025
2023-07-01,25.644848177144954
2023-07-02,25.567623342531036
2023-07-03,28.086050584417436
2023-07-04,24.60286141340903
2023-07-05,25.21386518750445
2023-07-06,25.734086800506756
2023-07-07,24.754126412445007
2023-07-08,23.35083877236135
2023-07-09,24.494907928823064
2023-07-10,26.11727808009889
2023-07-11,21.78057582581888
2023-07-12,23.96348324478562
2023-07-13,22.161625684317162
2023-07-14,25.816710139501073
2023-07-15,20.245458866914085
2023-07-16,22.039710943611933
2023-07-17,23.778246306281567
2023-07-18,26.021724116644624
2023-07-19,22.626654076260298
2023-07-20,21.51589839242569
2023-07-21,26.257457811394552
